time (s),motor position (nm),sensor position (nm)
37.842548179,346329955,-238921
37.847576040999996,346379325,635158
37.852559633,346405582,-111185
37.85750531,346254074,6454
37.862691357,346408965,279859
37.867693169,346534202,393112
37.872645087,346611961,308150
37.877622978,346673424,530034
37.882822564,346726777,691895
37.887602711,346775186,1000475
37.892569251,346828116,150106
37.897581661,346878848,334023
37.902871221,346928304,649838
37.907726882,346980259,663500
37.91351775,347028954,361833
37.917596716,347078798,398729
37.922754182,347130863,357684
37.927814426,347180856,1009965
37.932619443,347229792,608760
37.937686828,347281530,428752
37.94262824,347331860,358224
37.94778048,347379828,234834
37.952639934,347432389,-402744
37.957606954,347483844,769549
37.962591163,347532272,-300814
37.967808840000004,347581824,625601
37.972661335,347632562,-855022
37.977680611,347680680,264867
37.982880442,347733774,190208
37.987820832,347783865,-319732
37.992732943,347832089,233380
37.997732322,347881597,520486
38.002618628,347934518,1002832
38.007590908,347981380,194955
38.012611048,348030399,311517
38.017591016,348084829,589626
38.022587103,348131229,547784
38.027678549,348178181,651072
38.032720569,348231415,617205
38.037594526,348277990,630058
38.042672617,348316515,558220
38.047839976,348291852,409224
38.052775007,348264785,294469
38.057685493,348414967,418789
38.062581063,348505991,285492
38.067574993,348569222,137734
38.072714281,348623471,293042
38.07776834,348676223,291579
38.082750958,348727627,116481
38.087670964,348777271,220272
38.092815819,348829249,321037
38.097743133,348878591,257409
38.102593568,348929519,327392
38.107740882,348980107,427108
38.112764061,349030140,364669
38.117784801,349080153,356642
38.122773985,349131455,400234
38.12772604,349181162,391058
38.132663175,349231687,359119
38.13767326,349281684,364632
38.142613331,349331689,319023
38.147790617,349381999,317017
38.152534967,349431697,306333
38.157656843,349482047,300602
38.162631214,349532128,329255
38.167913027,349583125,328355
38.172915299,349633024,321645
38.17759036,349682518,348387
38.18289546,349731734,349913
38.187787819,349781610,337600
38.192838834,349831882,346191
38.197639901,349881774,345771
38.202489652,349930937,328897
38.207477689,349980590,330694
38.212536373,350031128,332797
38.217486283,350080632,328357
38.222844922,350130937,328304
38.227792333,350181113,332235
38.232827821,350223679,332804
38.237947882,350234702,331228
38.242563045,350141521,331546
38.247751062,350302461,334205
38.25266608,350401042,336010
38.257585235,350468027,331665
38.262621521,350523424,334085
38.267800589,350575117,336468
38.272826141,350627958,332740
38.277710585,350677630,331144
38.282640639,350727961,335885
38.287657131,350779738,333421
38.292898647,350829878,329324
38.297908604,350881199,332985
38.302845325,350931125,334170
38.307887318,350981263,331763
38.312687584,351030779,332340
38.317773343,351081897,334388
38.322725718,351130020,332769
38.327674005,351181193,332177
38.332673531,351231664,332799
38.337767078,351281119,333784
38.342732813,351331454,333221
38.347864624,351382897,333222
38.352621995,351431227,333587
38.357697612,351481670,332778
38.362652358,351532934,331358
38.367776912,351581712,333104
38.372538117,351631255,334363
38.377595891,351681306,331981
38.382549481,351731559,331603
38.387654241,351781987,331926
38.39279414,351831195,331685
38.397675436,351880897,331112
38.402534639,351931677,333482
38.40762376,351980397,333061
38.412721349,352030467,332150
38.417726333,352079665,332206
38.422532584,352127490,333084
38.427563925,352145921,332556
38.43257813,352009667,332026
38.437668714,352184147,332329
38.44283922,352292909,332251
38.447701078,352364388,331812
38.452840567,352422060,332142
38.457575621,352475746,332074
38.462567476,352527144,331465
38.467555655,352578211,332011
38.472749635,352628529,332810
38.477858655,352679283,332334
38.482612756,352729951,332017
38.487679404,352781116,332672
38.492833005,352830623,332387
38.497743403,352880568,332091
38.502606862,352930750,331880
38.507633393,352980966,331940
38.512562814,353031268,332386
38.517753955,353081883,331441
38.522620595,353132040,332058
38.527734018,353182342,332624
38.532539377,353231038,331863
38.537543324,353282150,331667
38.542547581,353331616,332468
38.547691303,353382450,332229
38.55272581,353431596,332437
38.557535413,353481669,332231
38.562538893,353531638,332854
38.567645851,353583586,331957
38.572699875,353631667,331995
38.577565758,353681640,332122
38.582839456,353732683,331690
38.587937073,353781616,331655
38.592689368,353830891,-107318
38.597564035,353881878,1020195
38.602750343,353933000,570528
38.607753613,353979844,394445
38.61277653,354028958,305650
38.617829586,354063705,423003
38.622716342,353959389,630409
38.627777461,354032374,544676
38.632773495,354176163,794393
38.637547996,354259404,445493
38.642638945,354319651,956806
38.647527307,354374637,730658
38.652711701,354428326,512447
38.657736225,354475178,291897
38.66284354,354529369,140376
38.667769444,354580041,927169
38.672613561,354628240,480789
38.677524491,354680344,152013
38.682558129,354731120,783502
38.6875825,354778628,-667484
38.692752159,354831192,713742
38.697752677,354882521,-119809
38.70274382,354930846,348403
38.707721584,354982508,775470
38.71277871,355032611,681809
38.717557307999996,355079957,-265419
38.722600728,355132371,-479390
38.727557589,355184241,637956
38.732833532,355232094,272962
38.737705283,355282079,804746
38.742644309,355333868,348959
38.747753183,355382217,587965
38.752621677,355430777,382082
38.757607276,355482970,107010
38.762646094,355533470,-107883
38.767726055,355581089,1134045
38.772748447,355633260,182938
38.777863551,355682004,43046
38.782614779,355731411,553214
38.787632321,355783705,278910
38.792663896,355832426,-223861
38.797615637,355881116,446037
38.802606592,355932877,327018
38.807566491,355978711,89683
38.812872927,356003909,562853
38.817766367,355852748,930833
38.822625069,356012176,898055
38.827512161,356135708,64272
38.832697105,356215776,608162
38.837758378,356272767,504706
38.842739055,356324109,704597
38.847784233,356376018,1104626
38.852768307,356427554,78329
38.857680327,356477372,805527
38.862542524,356527796,-267956
38.867641828000004,356579488,-587159
38.87261623,356630839,929765
38.877759321,356680097,194859
38.882739882,356730062,-296835
38.887787892,356781409,752799
38.892700798,356832349,94924
38.897864237,356880768,-421861
38.902520102,356931041,830148
38.907688583,356983462,270007
38.912629014,357030123,188034
38.917678895,357081410,324293
38.922842692,357134241,453826
38.927858184,357182180,528884
38.932732163,357230765,459520
38.937814237,357284823,285394
38.942644409,357331335,383778
38.947703899,357381125,484198
38.952771781,357433511,298772
38.957842062,357481551,310706
38.96261682,357531257,388133
38.967492959,357581767,163759
38.972524198,357630284,198660
38.977597627,357680341,289770
38.982588366,357731579,274160
38.987710145,357780003,225674
38.992546938,357829527,297152
38.997733892,357879647,327989
39.002742364,357909461,258457
39.007632347,357781000,299659
39.012765701,357895579,383417
39.017566698,358026868,313700
39.022566125,358110489,289352
39.02758288,358170749,332273
39.03264281,358223811,288981
39.037691014,358276082,282717
39.042660984,358327406,285968
39.047771833,358377340,293346
39.05277561,358428442,295601
39.057828481,358480125,284956
39.062653943,358528568,288371
39.067602056,358580096,305758
39.072577259,358630924,292577
39.077706459,358680814,300047
39.082701327,358731015,321376
39.08758889,358781671,292999
39.092761853,358831392,288623
39.097769772,358881762,302262
39.102748466,358932477,298087
39.107568225,358981542,286735
39.112694102,359031881,294790
39.117804491,359082259,296739
39.122769878,359131255,290563
39.12780544,359182398,290773
39.132797599,359232340,296180
39.137752387,359281968,295382
39.14278049,359332604,292859
39.147919688,359383491,294255
39.152628105,359432261,297373
39.157795983,359482801,295063
39.162702564,359532264,292914
39.167637116,359581804,296940
39.172821464,359631400,297754
39.177644844,359682313,293238
39.182679044,359731298,293626
39.187731264,359779911,297627
39.192840736,359818565,293315
39.197681075,359796766,291997
39.20288142,359768797,295897
39.207674323,359915955,295797
39.21261091,360005981,292154
39.217822059,360071138,294787
39.222759797,360124069,295337
39.227714453,360175689,292898
39.232609205,360227046,292987
39.237714612,360278873,296255
39.242526667,360327910,294947
39.247643126,360379335,294301
39.252989389,360430194,296198
39.257669667,360480550,295499
39.262758721,360530832,295126
39.267665282,360581894,294364
39.272742822,360631190,296020
39.277592421,360682339,295386
39.282618221999996,360731999,293920
39.287673096,360781426,294971
39.292553491,360832460,296560
39.29754066,360882131,294580
39.302792818,360932588,293175
39.307536195,360981886,296018
39.312653737,361032447,294138
39.317679538,361081484,293881
39.322589979,361131878,294739
39.327570457,361182188,296463
39.332544444,361231769,294689
39.337484852,361282384,294982
39.34252272,361331151,295142
39.347513469,361381829,294682
39.352842542,361430586,293171
39.357743305,361481092,295538
39.362560051,361531895,295315
39.367752731,361581768,294993
39.372571186,361631071,294839
39.377539654,361680836,295255
39.3827809,361726859,295332
39.387736963,361744707,294984
39.392837528,361613180,295753
39.397613618,361785749,294060
39.402752551,361894480,293855
39.407927793,361966605,294128
39.412709776,362023826,296453
39.417607487,362076069,294090
39.422721714,362126812,294871
39.42775543,362177814,294539
39.432833788,362228104,293809
39.437752095,362279164,293435
39.442518513,362329110,294793
39.447596596,362381133,295589
39.45268351,362430878,294683
39.457618362,362481145,294786
39.462625038,362532191,294185
39.467763389,362581797,294022
39.472782881,362631557,294376
39.47758088,362682192,295039
39.482530435,362731953,294212
39.487600176,362782021,295775
39.492956386,362833131,295353
39.497781273,362882306,294392
39.502719901,362932792,294361
39.507489751,362981446,295687
39.512835001,363032502,294881
39.517513168,363082249,294137
39.522624078,363132048,294389
39.527698532,363182910,293532
39.532831423,363232116,293498
39.5377911,363281666,292580
39.54267484,363331739,293712
39.547847283,363381812,294662
39.552626537,363432243,294717
39.557673002,363481540,294183
39.562758631,363531778,295118
39.567662416,363581194,293757
39.57286622,363629407,294434
39.577539326,363656087,293886
39.582688161,363505278,294877
39.587649386,363659831,295368
39.592492287,363783824,293119
39.597660709,363863260,294797
39.602825723,363922338,293401
39.607784491,363974307,295288
39.612620897,364026933,295246
39.617566953,364078661,294152
39.622684104,364127889,294666
39.627701641,364179119,294966
39.632756786,364229666,293603
39.637812452,364280557,294656
39.64256211,364330576,293969
39.647593757,364381696,295639
39.65590815,364431900,294976
39.657577085,364481271,293718
39.662541863,364531656,293739
39.667530866999996,364581599,294120
39.672624147,364632331,294514
39.677833505,364683074,294099
39.682812187,364732832,295122
39.687902416,364782931,295089
39.692892425,364832124,294279
39.697856754,364882887,294511
39.702693348,364932359,294724
39.707620576,364983101,294063
39.712608845,365032488,294602
39.717608825,365081785,293667
39.722607649,365132467,294766
39.727750045,365183681,294666
39.732720246,365232397,294541
39.737591674,365281828,294152
39.742709474,365332290,294846
39.747787057,365382085,294803
39.753217517,365432120,294530
39.757671345,365480795,294832
39.762639331,365530803,294717
39.76759818,365578081,295329
39.772624312,365600017,295218
39.777528475,365452736,295154
39.782674765,365626521,294671
39.787702304,365741339,294332
39.792613081,365815525,293697
39.797673115,365872563,294301
39.802777125,365925938,295031
39.80775086,365976732,295482
39.812627102,366028146,295295
39.817754834,366079173,294465
39.822632085,366128833,294904
39.827682657,366180254,294479
39.832680447,366230092,295268
39.837654928,366280958,294746
39.842702444,366330791,295746
39.84775611,366380570,295209
39.852717727,366432577,293621
39.857679561,366481942,294589
39.862744063,366531420,294424
39.867773467,366582079,295007
39.872750814,366632015,294713
39.877834955,366682153,294773
39.88277772,366732333,294307
39.887515503,366781575,295193
39.892641495,366833791,294807
39.897595258,366881725,294646
39.902544824,366932964,294446
39.907783991,366982063,294747
39.912755166,367032088,294698
39.917802295,367082236,293813
39.922687082,367133201,294515
39.927607511,367181542,294267
39.932682298,367230825,294303
39.93765393,367281725,293214
39.942571113,367330989,293803
39.947715673,367381019,293533
39.952645928,367431130,294655
39.957740079,367479189,293888
39.962664674,367521946,294734
39.967765146,367531910,294076
39.972837009,367454530,294285
39.977855107,367609024,294445
39.98261186,367702451,295714
39.987647872,367768381,294703
39.992617236,367824942,294760
39.997667274,367875245,295104
40.002846124,367928193,294989
40.007610725,367978321,294151
40.012717633,368027682,294702
40.017736632,368078794,294177
40.022814246,368130661,295186
40.027719175,368179934,294603
40.032628239,368229694,294782
