time (s),force (N)
17.641910683,-1.57875061035
17.647011393,-1.57722473145
17.652257155,-1.56471252441
17.657004726,-1.57699584961
17.661984246,-1.57333374023
17.666952053,-1.57897949219
17.672036717,-1.57920837402
17.676921808,-1.56112670898
17.681994466,-1.57684326172
17.687096428,-1.57844543457
17.691970807,-1.57783508301
17.696945301,-1.57608032227
17.701930816,-1.62582397461
17.706947086,-1.58020019531
17.712389022,-1.57859802246
17.71701424,-1.57760620117
17.722008244,-1.58004760742
17.726938793,-1.6178894043
17.732179543,-1.57775878906
17.736938691,-1.58195495605
17.742010904,-1.57844543457
17.746982553,-1.57821655273
17.752062603,-1.62528991699
17.756940807,-1.57875061035
17.762027359,-1.5811920166
17.766931755999998,-1.57814025879
17.771985373,-1.57875061035
17.777028296,-1.61155700684
17.781949497,-1.57829284668
17.786903695,-1.57752990723
17.791911973,-1.57867431641
17.796941522,-1.57768249512
17.801955935,-1.59187316895
17.806994924,-1.57867431641
17.8120356,-1.5779876709
17.816956763,-1.57890319824
17.821987579,-1.57737731934
17.827023352,-1.5665435791
17.831990752,-1.57836914062
17.83688913,-1.57890319824
17.842000841,-1.5788269043
17.846995986,-1.57989501953
17.852945044,-1.58340454102
17.856989091,-1.57859802246
17.862014037,-1.57745361328
17.867031265,-1.58843994141
17.872296687,-1.57814025879
17.876996448,-1.5795135498
17.881959928,-1.57943725586
17.886959607,-1.57775878906
17.891957789,-1.6039276123
17.896967097,-1.57875061035
17.901925339,-1.57928466797
17.906914761,-1.57943725586
17.911984241,-1.57989501953
17.916942057,-1.57730102539
17.921942421,-1.57920837402
17.926998113,-1.57890319824
17.931961276,-1.57913208008
17.936975987,-1.57890319824
17.941992358,-1.56440734863
17.946975922,-1.57791137695
17.952832072,-1.57806396484
17.956982351,-1.61437988281
17.961888933,-1.5779876709
17.966939537000002,-1.57455444336
17.971959799,-1.57836914062
17.977002343,-1.57814025879
17.981966246,-1.53038024902
17.986978854,-1.57775878906
17.991946537,-1.58187866211
17.996975006,-1.5779876709
18.001922792,-1.57958984375
18.006990961,-1.50978088379
18.012058921,-1.57913208008
18.016972602,-1.57806396484
18.021948402,-1.5788269043
18.027006104,-1.57928466797
18.032588505,-1.59614562988
18.037032473,-1.5796661377
18.042021605,-1.57836914062
18.046985647,-1.57699584961
18.051958834,-1.57859802246
18.056998203,-1.57501220703
18.06192093,-1.57783508301
18.0670189,-1.58004760742
18.072141709,-1.57867431641
18.076948158,-1.57852172852
18.081925919,-1.5852355957
18.086907161,-1.57859802246
18.092272978,-1.57821655273
18.096986126,-1.61552429199
18.102005498,-1.57783508301
18.106960838,-1.58561706543
18.11217217,-1.57913208008
18.116936675,-1.5779876709
18.121974912,-1.58378601074
18.127002487,-1.57974243164
18.132032133,-1.57989501953
18.136975367,-1.57806396484
18.141979089,-1.57890319824
18.14703818,-1.60224914551
18.151988526,-1.57974243164
18.156969267,-1.57684326172
18.161969758,-1.57913208008
18.16697417,-1.57974243164
18.172027233,-1.56463623047
18.177007346,-1.57974243164
18.18200465,-1.58088684082
18.187028996,-1.57890319824
18.191953771,-1.57783508301
18.196972908,-1.60301208496
18.201942015,-1.57936096191
18.206917689,-1.5779876709
18.211971741,-1.57905578613
18.21694561,-1.5779876709
18.222005098,-1.55609130859
18.227006318,-1.58027648926
18.232068665,-1.57958984375
18.236998647,-1.59278869629
18.241973427,-1.57989501953
18.246906687,-1.58409118652
18.251966881,-1.57905578613
18.25690518,-1.57836914062
18.261987134,-1.63917541504
18.267011544,-1.57852172852
18.27211054,-1.57890319824
18.276924145,-1.57890319824
18.28201855,-1.5771484375
18.28702091,-1.53587341309
18.292013851,-1.57852172852
18.296957744,-1.57821655273
18.301909415,-1.57920837402
18.306907201,-1.57836914062
18.311997613,-1.57875061035
18.316918432,-1.5795135498
18.321988563,-1.57936096191
18.326924667,-1.5650177002
18.332058572,-1.57844543457
18.336956684,-1.57623291016
18.341950369,-1.57775878906
18.346911356,-1.57897949219
18.35212529,-1.56478881836
18.356921119,-1.57920837402
18.362030266,-1.57997131348
18.366940432,-1.57905578613
18.372064264,-1.57875061035
18.377128316,-1.61727905273
18.381940137,-1.5803527832
18.387017276,-1.57890319824
18.392073477,-1.57905578613
18.396917928,-1.58012390137
18.401961088,-1.55265808105
18.406912503,-1.57913208008
18.411930059,-1.58020019531
18.416953932,-1.53526306152
18.421993151,-1.57867431641
18.427033944,-1.57569885254
18.432236576,-1.57958984375
18.437016424,-1.57936096191
18.441958467,-1.56669616699
18.446913719,-1.57928466797
18.451970441,-1.57997131348
18.456990314,-1.5796661377
18.461977247,-1.57958984375
18.466952636,-1.60041809082
18.471950211,-1.57997131348
18.476996593,-1.57936096191
18.482056762,-1.58164978027
18.487064398,-1.57936096191
18.491945702,-1.58050537109
18.496949769,-1.57920837402
18.50195833,-1.5771484375
18.5069864,-1.52626037598
18.512046734,-1.57775878906
18.516993277,-1.57905578613
18.52202244,-1.57981872559
18.527028943,-1.57844543457
18.532086574,-1.60118103027
18.536967333,-1.57913208008
18.541907584,-1.58386230469
18.547003277,-1.5795135498
18.551964379,-1.57928466797
18.556982753,-1.55548095703
18.561940044,-1.57958984375
18.566916372,-1.57905578613
18.572040939,-1.58042907715
18.577018513,-1.58058166504
18.582033524,-1.54479980469
18.586962309,-1.5803527832
18.592101244,-1.57989501953
18.596978594,-1.5796661377
18.601982903,-1.57852172852
18.606961235,-1.57150268555
18.612004519,-1.58012390137
18.616917369,-1.57737731934
18.622091283,-1.57073974609
18.626981505,-1.58004760742
18.632060085,-1.58561706543
18.636984242,-1.57943725586
18.641961412,-1.57852172852
18.647038943,-1.5266418457
18.651939435,-1.57829284668
18.656991148,-1.57409667969
18.662004763,-1.58027648926
18.667037114,-1.5779876709
18.672106065,-1.52206420898
18.677001465,-1.57981872559
18.681986683,-1.58241271973
18.687020652,-1.5788269043
18.692003628,-1.57852172852
18.697017541,-1.54144287109
18.70191958,-1.57913208008
18.706940846,-1.57974243164
18.712323021,-1.57905578613
18.717043241,-1.58020019531
18.722077996,-1.63864135742
18.727017591,-1.5803527832
18.732044901,-1.58081054688
18.736959003,-1.57981872559
18.742084474,-1.58126831055
18.747047642,-1.60850524902
18.752492012,-1.5796661377
18.757085876,-1.5795135498
18.761993649,-1.57890319824
18.767077884,-1.58042907715
18.77199958,-1.58241271973
18.77698429,-1.57905578613
18.781982127,-1.57928466797
18.786974903,-1.62528991699
18.792019621,-1.58103942871
18.796956004,-1.5763092041
18.80193471,-1.57958984375
18.80694406,-1.57905578613
18.8121002,-1.60949707031
18.817098395,-1.57974243164
18.822095197,-1.5795135498
18.827009936,-1.57844543457
18.831999479,-1.57905578613
18.837051037,-1.56745910645
18.841992067,-1.57997131348
18.846941593,-1.57867431641
18.852142425,-1.60919189453
18.856983514,-1.5795135498
18.862013833,-1.5828704834
18.866979939,-1.57989501953
18.872008719,-1.58004760742
18.876958422,-1.58813476562
18.88207393,-1.5788269043
18.887045201,-1.58203125
18.892318236,-1.58088684082
18.897020908000002,-1.57829284668
18.901922404,-1.61178588867
18.906929376,-1.58081054688
18.912060152,-1.5803527832
18.917021015,-1.57936096191
18.92201717,-1.57814025879
18.927003916,-1.58317565918
18.931993335,-1.57974243164
18.936985348,-1.57974243164
18.941922617,-1.57890319824
18.946906311,-1.57928466797
18.951978643,-1.56608581543
18.956960936,-1.58020019531
18.961973131,-1.58042907715
18.966951755,-1.57104492188
18.97199934,-1.57936096191
18.97701412,-1.57760620117
18.981993865,-1.57974243164
18.987041157,-1.57859802246
18.991957841,-1.53686523438
18.99701766,-1.57981872559
19.001952571,-1.5796661377
19.006942907,-1.58149719238
19.011986901,-1.57905578613
19.01696924,-1.58256530762
19.021955924,-1.57943725586
19.026984085,-1.5796661377
19.032071736,-1.59240722656
19.036953195,-1.57936096191
19.041970843,-1.58348083496
19.046902917,-1.57852172852
19.051925225,-1.57943725586
19.056974651,-1.5754699707
19.062026751,-1.58012390137
19.066980568,-1.58134460449
19.072071884,-1.57928466797
19.077068991,-1.58027648926
19.081990032,-1.55387878418
19.086981531,-1.58042907715
19.092066964,-1.58020019531
19.096878095,-1.57920837402
19.101861348,-1.57958984375
19.106949021,-1.58836364746
19.112085546,-1.58065795898
19.116981868,-1.57905578613
19.121919577,-1.58599853516
19.127004709,-1.58004760742
19.131948889,-1.57814025879
19.136982496,-1.57981872559
19.141948714,-1.5795135498
19.147011949,-1.5739440918
19.151972581,-1.58088684082
19.156953628,-1.58042907715
19.162049224,-1.58493041992
19.166949812,-1.5795135498
19.172158545,-1.57859802246
19.17701875,-1.57974243164
19.181899159,-1.57997131348
19.186949152,-1.54792785645
19.191984221,-1.57989501953
19.196918253,-1.58065795898
19.201999503,-1.5795135498
19.206972113,-1.57875061035
19.211975249,-1.59233093262
19.217018014,-1.58027648926
19.221985909,-1.58012390137
19.226908981,-1.59767150879
19.231977768,-1.57928466797
19.236920131,-1.5771484375
19.242077259,-1.58073425293
19.24704262,-1.57936096191
19.25245168,-1.54037475586
19.257089595,-1.57997131348
19.26203901,-1.58004760742
19.266990575,-1.59454345703
19.272014121,-1.5795135498
19.276991615,-1.57646179199
19.281921456,-1.57936096191
19.286978035,-1.58042907715
19.291986017,-1.61956787109
19.296970521,-1.5796661377
19.301954186,-1.58149719238
19.307013138,-1.5788269043
19.311989609,-1.57890319824
19.316971142,-1.58050537109
19.321915623,-1.57920837402
19.326998171,-1.57997131348
19.332082273,-1.58851623535
19.336923887,-1.57875061035
19.341985783,-1.57661437988
19.346946864,-1.5803527832
19.352008212,-1.5796661377
19.356981629,-1.53564453125
19.3619718,-1.57890319824
19.366972452,-1.58027648926
19.372179674,-1.56799316406
19.37707125,-1.58012390137
19.381974075,-1.57859802246
19.386979506,-1.57890319824
19.392099143,-1.57981872559
19.397024914,-1.62788391113
19.401961871,-1.57829284668
19.406982358,-1.58111572266
19.412115545,-1.57936096191
19.417081061,-1.57928466797
19.421947401,-1.59729003906
19.426962629,-1.57936096191
19.431948611,-1.57806396484
19.43699237,-1.57783508301
19.442045373,-1.58004760742
19.44693327,-1.57638549805
19.451946687,-1.57989501953
19.456990376,-1.58065795898
19.461969652,-1.54922485352
19.466987142,-1.57928466797
19.471957265,-1.5811920166
19.476908159,-1.57943725586
19.481870738,-1.58042907715
19.486924615,-1.58668518066
19.492029672,-1.57897949219
19.496984144,-1.58012390137
19.501898331,-1.55601501465
19.506906811,-1.57997131348
19.512089251,-1.58103942871
19.516965886,-1.5795135498
19.52187159,-1.58126831055
19.527004024,-1.59881591797
19.532049806,-1.58004760742
19.53711916,-1.5788269043
19.542026702,-1.57943725586
19.547009387,-1.57958984375
19.552084052,-1.58203125
19.557073109,-1.58149719238
19.562082257,-1.5803527832
19.567043128999998,-1.59721374512
19.571987332,-1.57936096191
19.576972463,-1.5796661377
19.581924052,-1.58012390137
19.58705142,-1.57974243164
19.59203321,-1.572265625
19.596948326,-1.57989501953
19.601902781,-1.5803527832
19.60694657,-1.51870727539
19.612440435,-1.57958984375
19.61700054,-1.57920837402
19.621909283,-1.57928466797
19.626929779,-1.57936096191
19.632116234,-1.60499572754
19.6370294,-1.58020019531
19.641969362,-1.57989501953
19.647004633,-1.57852172852
19.652004001,-1.57905578613
19.657059194,-1.58027648926
19.66198337,-1.57989501953
19.667007568,-1.57905578613
19.672205427,-1.58660888672
19.676988486,-1.57974243164
19.681935363,-1.57852172852
19.686943842,-1.57989501953
19.691972611,-1.58020019531
19.69692749,-1.60705566406
19.70187367,-1.58004760742
19.70694206,-1.58111572266
19.712081292,-1.58294677734
19.716961209,-1.5796661377
19.721891695,-1.57569885254
19.726879239,-1.57928466797
19.732374453,-1.57821655273
19.737003905,-1.5990447998
19.741956633,-1.57836914062
19.746942474,-1.58088684082
19.752475406,-1.5796661377
19.757029351,-1.57875061035
19.762016694,-1.60461425781
19.766950703,-1.5795135498
19.77232858,-1.57920837402
19.777002083,-1.56692504883
19.782066309,-1.58004760742
19.787000931,-1.58264160156
19.792017381,-1.5795135498
19.796940344,-1.57958984375
19.801955601,-1.56959533691
19.806941561,-1.58164978027
19.811939979,-1.57997131348
19.816964712,-1.58096313477
19.82205697,-1.57936096191
19.827048906,-1.58248901367
19.832295297,-1.58027648926
19.837033643,-1.58111572266
19.842002717,-1.62170410156
19.846954996,-1.58004760742
19.852038184,-1.57562255859
19.857029131,-1.57852172852
19.862018248,-1.5795135498
19.866919767,-1.59690856934
19.871967363,-1.57943725586
19.876982226,-1.58058166504
19.881982718,-1.57928466797
19.8869517,-1.57913208008
19.891970583,-1.57279968262
19.89697435,-1.58088684082
19.901961442,-1.57936096191
19.907042955,-1.57958984375
19.91222141,-1.58050537109
19.916980192,-1.58584594727
19.921959935,-1.57913208008
19.926953241,-1.57859802246
19.931968871,-1.60919189453
19.937014706,-1.57989501953
19.942011892,-1.57829284668
19.947002726,-1.58027648926
19.952210415,-1.5796661377
19.956943411,-1.57264709473
19.961963305,-1.57974243164
19.967073797,-1.58164978027
19.972021443,-1.57913208008
19.976997972,-1.57974243164
19.981991947,-1.58576965332
19.986924797,-1.58012390137
19.992028588,-1.58081054688
19.996958727,-1.62216186523
20.002008274,-1.58103942871
20.006973036,-1.58088684082
20.011971055,-1.57936096191
20.016958954,-1.57821655273
20.02198335,-1.58309936523
20.027021523,-1.58134460449
20.031968768,-1.5795135498
20.036941506,-1.58416748047
20.041987937,-1.57981872559
20.046979602,-1.58149719238
20.052031703,-1.57928466797
20.056996765,-1.57852172852
20.062088486,-1.53053283691
20.067078459,-1.57997131348
20.072273327,-1.58149719238
20.077007301,-1.57958984375
20.081939409,-1.58088684082
20.086972113,-1.59133911133
20.09200228,-1.58073425293
20.097054768,-1.57836914062
20.101958988,-1.57760620117
20.106966717,-1.58058166504
20.112280382,-1.58088684082
20.117002379,-1.57958984375
20.121922016,-1.57920837402
20.126978796,-1.58088684082
20.132069109,-1.58004760742
20.136980524,-1.58149719238
20.14200793,-1.58126831055
20.146972944,-1.57974243164
20.15229758,-1.56646728516
20.157059949,-1.58088684082
20.162029156,-1.58065795898
20.167069215,-1.5323638916
20.172061089,-1.57997131348
20.176976177,-1.58088684082
20.182072728,-1.57997131348
20.187078639,-1.57997131348
20.192042687,-1.58615112305
20.196966081,-1.5803527832
20.202033597,-1.58042907715
20.206921676,-1.57928466797
20.212334915,-1.58012390137
20.216990787,-1.56951904297
20.222078371,-1.58020019531
20.226988295,-1.58012390137
20.23215079,-1.52587890625
20.236929244,-1.58042907715
20.241949563,-1.58309936523
20.247003383,-1.5796661377
20.251998967,-1.58027648926
20.257007316,-1.61491394043
20.261989494,-1.58081054688
20.26691755,-1.58210754395
20.271984887,-1.58027648926
20.276938646,-1.58058166504
20.281990833,-1.58187866211
20.286953609,-1.57905578613
20.292287462,-1.57928466797
20.297050626,-1.5478515625
20.30191005,-1.57958984375
20.306924211,-1.58279418945
20.312077841,-1.58164978027
20.316971221,-1.59149169922
20.321996109,-1.60835266113
20.327058891,-1.57981872559
20.33202104,-1.5852355957
20.337022724,-1.6056060791
20.342009894,-1.54136657715
20.34698967,-1.62284851074
20.352051687,-1.58004760742
20.356960741,-1.5608215332
20.362076078,-1.58622741699
20.367079829,-1.6153717041
20.372117066,-1.57043457031
20.376990925,-1.57112121582
20.382090917,-1.58271789551
20.387008134,-1.54571533203
20.392051246,-1.57081604004
20.396946967,-1.57623291016
20.401944918,-1.56105041504
20.406983364,-1.56097412109
20.41196358,-1.57791137695
20.417017509,-1.56692504883
20.421944531,-1.53205871582
20.426940414,-1.58065795898
20.431952334,-1.56730651855
20.436960585,-1.5608215332
20.441960664,-1.59294128418
20.447026521,-1.54739379883
20.452055171,-1.58729553223
20.456963079,-1.6007232666
20.462069157,-1.58996582031
20.467069516,-1.6423034668
20.472005764,-1.55387878418
20.477001848,-1.56829833984
20.481989349,-1.58142089844
20.486899579,-1.58348083496
20.49191181,-1.56051635742
20.497008075,-1.57890319824
20.501985908,-1.56608581543
20.506969855,-1.61514282227
20.511955472,-1.52870178223
20.516986449,-1.56829833984
20.521944878,-1.57043457031
20.526880112,-1.5699005127
20.53204194,-1.55578613281
20.536983731,-1.57775878906
20.542011557,-1.54075622559
20.547080411,-1.5616607666
20.552694758,-1.56867980957
20.556988993,-1.57287597656
20.562062337,-1.56776428223
20.567013344,-1.58264160156
20.572283469,-1.58683776855
20.576987494,-1.53137207031
20.581978619,-1.55693054199
20.586992552,-1.57218933105
20.591957215,-1.56982421875
20.596961837,-1.57737731934
20.601985113,-1.55715942383
20.607014835,-1.58210754395
20.611949681,-1.56410217285
20.616940298,-1.53297424316
20.621981527,-1.56997680664
20.626953777,-1.5665435791
20.631950479,-1.59889221191
20.636916128,-1.57623291016
20.64194932,-1.57707214355
20.64699049,-1.57279968262
20.65205979,-1.56852722168
20.656927081,-1.56425476074
20.661932934,-1.57035827637
20.666981564,-1.56913757324
20.672018133999998,-1.5697479248
20.677064073,-1.56997680664
20.68199757,-1.57356262207
20.686997662,-1.56730651855
20.691974131,-1.57012939453
20.696957358,-1.58988952637
20.702002227,-1.58485412598
20.706977709,-1.53594970703
20.711980532,-1.60011291504
20.717012593,-1.57165527344
20.721979328,-1.55479431152
20.726975008,-1.58325195312
